price,discount_rate_norm,rating_average,number_of_page,log_review_count,is_high_rating,is_heavy_book,publisher_vn_mapped_1980 Books,publisher_vn_mapped_AZ Việt Nam,publisher_vn_mapped_Alpha Books,publisher_vn_mapped_Alphabooks,publisher_vn_mapped_First News - Trí Việt,publisher_vn_mapped_NXB Trẻ,publisher_vn_mapped_Nhà Sách Hồng Ân,publisher_vn_mapped_Nhà Xuất Bản Kim Đồng,publisher_vn_mapped_Nhã Nam,publisher_vn_mapped_Other,publisher_vn_mapped_Thái Hà,cat_level_2_mapped_sach-tieng-anh,cat_level_2_mapped_sach-truyen-tieng-viet,log_sales
1.6105263157894736,0.0,5.0,0.0,6.71295620067707,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.393894975071744
-0.4496240601503759,2.5,5.0,0.0,6.710523109452428,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,8.840724916761715
-0.11037593984962406,2.3,5.0,0.0,6.70808408385307,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.429017500512511
-0.39323308270676693,2.5,4.7,0.0,6.703188113240863,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,7.771488760117616
-0.45714285714285713,2.3,4.8,0.0,6.682108597449809,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,4.3694478524670215
0.18646616541353384,2.9999999999999996,5.0,0.0,6.682108597449809,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,9.130647603066935
0.06917293233082707,2.1999999999999997,5.0,0.0,6.682108597449809,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,4.343805421853684
-0.7924812030075188,0.19999999999999998,5.0,0.0,6.678342114654332,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.06777619577889
-0.06616541353383458,2.5,5.0,0.0,6.673297967767654,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,8.57035473953047
-0.5680451127819549,2.5,4.5,0.0,6.673297967767654,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,10.431730608339187
